시군명,시설명,이용회원수,도로명 주소,지번 주소,우편번호,전화번호,설치일자,관할기관명,관할담당부서명,관할연락처,비고,WGS84위도,WGS84경도
이천시,산촌리,40,경기도 이천시 부발읍 대산로615번길 33,경기도 이천시 부발읍 산촌리 416-2번지,17322,031-636-1873,2009-12-30,이천시청,사회복지과,031-645-3553,,37.26922061,127.4885728
이천시,상봉1리,28,경기도 이천시 설성면 설가로321번길 51,경기도 이천시 설성면 상봉리 178-1번지,17409,031-643-7655,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16508925,127.5099838
이천시,상봉2리,26,경기도 이천시 설성면 설가로301번길 56,경기도 이천시 설성면 상봉리 137-1번지,17409,031-643-6343,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16276387,127.5101484
이천시,상봉3리,30,경기도 이천시 설성면 설가로219번길 279,경기도 이천시 설성면 상봉리 370-1번지,17409,031-642-0536,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16186683,127.5028472
이천시,상봉4리,15,경기도 이천시 설성면 설가로219번길 133-1,경기도 이천시 설성면 상봉리 530-3번지,17409,031-642-0305,2009-12-30,이천시청,사회복지과,031-645-3553,,37.15639514,127.5055467
이천시,상용리,57,경기도 이천시 백사면 청백리로 570,경기도 이천시 백사면 상용리 166-1번지,17313,031-633-2063,2009-12-30,이천시청,사회복지과,031-645-3553,,37.32065771,127.5167583
이천시,서경1리,75,경기도 이천시 모가면 진상미로1178번길 13,경기도 이천시 모가면 서경리 327-7번지,17408,031-633-5118,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16181284,127.4809948
이천시,서경2리,34,경기도 이천시 모가면 진상미로1184번길 296-2,경기도 이천시 모가면 서경리 19번지,17408,031-633-0991,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16142746,127.493714
이천시,석산1리,34,경기도 이천시 율면 금율로 661,경기도 이천시 율면 석산리 529-4번지,17424,031-643-8015,2009-12-30,이천시청,사회복지과,031-645-3553,,37.05993805,127.5385713
이천시,석산2리,16,경기도 이천시 율면 금율로640번길 150,경기도 이천시 율면 석산리 39번지,17423,031-643-3200,2009-12-30,이천시청,사회복지과,031-645-3553,,37.05791238,127.5461234
이천시,석산3리,22,경기도 이천시 율면 금율로586번길 20,경기도 이천시 율면 석산리 362-3번지,17423,031-643-8017,2009-12-30,이천시청,사회복지과,031-645-3553,,37.052936,127.5407592
이천시,선읍1리,40,경기도 이천시 장호원읍 경충대로309번길 160,경기도 이천시 장호원읍 선읍리 산14-1번지,17415,031-641-6551,2009-12-30,이천시청,사회복지과,031-645-3553,,37.13643015,127.5912625
이천시,선읍2리,42,경기도 이천시 장호원읍 경충대로519번길 236,경기도 이천시 장호원읍 선읍리 674-1번지,17415,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.14170817,127.5713707
이천시,선읍3리,28,경기도 이천시 장호원읍 경충대로307번길 434,경기도 이천시 장호원읍 선읍리 537-13번지,17415,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.14098542,127.5792325
이천시,소고1리,43,경기도 이천시 모가면 사실로1012번길 376-8,경기도 이천시 모가면 소고리 205-4번지,17407,031-631-1666,2009-12-30,이천시청,사회복지과,031-645-3553,,37.18761566,127.4588475
이천시,소고2리,49,경기도 이천시 모가면 진상미로1587번길 56,경기도 이천시 모가면 소고리 372-31번지,17407,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.19261733,127.4655789
이천시,소고3리,29,경기도 이천시 모가면 공원로 217-5,경기도 이천시 모가면 소고리 145-1번지,17407,031-634-5930,2009-12-30,이천시청,사회복지과,031-645-3553,,37.1831422,127.4623003
이천시,소사리,35,경기도 이천시 모가면 대월로261번길 111,경기도 이천시 모가면 소사리 206-3번지,17407,031-632-4398,2009-12-30,이천시청,사회복지과,031-645-3553,,37.18264266,127.4859571
이천시,소정리,26,경기도 이천시 신둔면 마소로95번길 3,경기도 이천시 신둔면 소정리 165-5번지,17304,031-637-3831,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30224218,127.3966015
이천시,송갈1리,11,경기도 이천시 호법면 대덕산로116번길 132-49,경기도 이천시 호법면 송갈리 327-1번지,17398,031-634-4593,2009-12-30,이천시청,사회복지과,031-645-3553,,37.20670084,127.4369058
이천시,송갈2리,20,경기도 이천시 호법면 송갈로 112,경기도 이천시 호법면 송갈리 661-2번지,17398,031-632-0062,2009-12-30,이천시청,사회복지과,031-645-3553,,37.19472681,127.4317689
이천시,송계1리,36,경기도 이천시 설성면 설가로278번길 157-1,경기도 이천시 설성면 송계리 588-4번지,17409,031-643-1876,2009-12-30,이천시청,사회복지과,031-645-3553,,37.15703923,127.5192062
이천시,송계2리,24,경기도 이천시 설성면 설가로310번길 125-10,경기도 이천시 설성면 송계리 235번지,17409,031-643-0552,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16659442,127.5182353
이천시,송계3리,36,,경기도 이천시 설성면 송계리 54-1번지,17409,031-643-6669,2009-12-30,이천시청,사회복지과,031-645-3553,,37.17522969,127.5174607
이천시,송곡1리,98,경기도 이천시 모가면 진상미로1067번길 42,경기도 이천시 모가면 송곡리 340-6번지,17408,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.15081528,127.4822088
이천시,송곡2리,40,경기도 이천시 모가면 진상미로 955,경기도 이천시 모가면 송곡리 185-4번지,17408,031-632-1532,2009-12-30,이천시청,사회복지과,031-645-3553,,37.14728635,127.4924632
이천시,송라리,58,경기도 이천시 대월면 다솔로 270,경기도 이천시 대월면 송라리 134-6번지,17404,031-632-1468,2008-12-31,이천시청,사회복지과,031-645-3553,,37.19780965,127.5215674
이천시,송말1리,28,경기도 이천시 백사면 원적로869번길 71,경기도 이천시 백사면 송말리 735-3번지,17309,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.34351671,127.4710736
이천시,송말2리,28,경기도 이천시 백사면 원적로801번길 292-4,경기도 이천시 백사면 송말리 572-2번지,17309,031-632-8482,2009-12-30,이천시청,사회복지과,031-645-3553,,37.34598701,127.4797111
이천시,송말3리,28,경기도 이천시 백사면 원적로967번길 82-31,경기도 이천시 백사면 송말리 35-5번지,17309,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.3440999,127.4873505
이천시,송말4리,33,,경기도 이천시 백사면 원적로970번길 39,17309,031-632-6840,2009-12-30,이천시청,사회복지과,031-645-3553,,,
이천시,송산1리,60,경기도 이천시 장호원읍 서동대로8623번길 105-12,경기도 이천시 장호원읍 송산리 224번지,17415,031-642-3595,2009-12-30,이천시청,사회복지과,031-645-3553,,37.11848735,127.5955118
이천시,송산2리,34,경기도 이천시 장호원읍 설장로778번길 46,경기도 이천시 장호원읍 송산리 315-12번지,17415,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12709643,127.5964792
이천시,송산2리2반,39,경기도 이천시 장호원읍 설장로876번길 26,경기도 이천시 장호원읍 진암리 387-19번지,17415,,2013-04-15,이천시청,사회복지과,031-645-3553,,37.12974089,127.6063127
이천시,송산3리,29,,경기도 이천시 장호원읍 송산리 346번지,17415,031-641-8838,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12620695,127.5868961
이천시,송산4리,18,경기도 이천시 장호원읍 서동대로8543번길 162,경기도 이천시 장호원읍 송산리 526-1번지,17415,031-642-5077,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12082004,127.5811162
이천시,송온리,36,경기도 이천시 부발읍 황무로1965번길 271,경기도 이천시 부발읍 송온리 76-15번지,17405,031-633-2392,2009-12-30,이천시청,사회복지과,031-645-3553,,37.25230208,127.5280612
이천시,송전10통(송전더죤빌A),13,,경기도 이천시 장호원읍 진암리 778번지,17422,,2011-07-29,이천시청,사회복지과,031-645-3553,,37.11193205,127.6036175
이천시,송정 10통(수림2차A),20,,경기도 이천시 송정동 429번지 수림2차아파트,17344,031-632-3876,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29662699,127.4382903
이천시,송정 7통(신일1차A),22,,경기도 이천시 송정동 306번지 이천송정동신일아파트,17344,031-633-4349,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29643627,127.4312968
이천시,송정11통(동양파라곤A),23,,경기도 이천시 송정동 446번지 송정동동양파라곤,17344,031-631-0344,2009-10-28,이천시청,사회복지과,031-645-3553,,37.29626685,127.433292
이천시,송정1통,36,경기도 이천시 증신로 256-8,경기도 이천시 송정동 107-14번지 번길,17345,031-635-1735,1978-09-30,이천시청,사회복지과,031-645-3553,,37.29477249,127.4427344
이천시,송정2통,45,,경기도 이천시 송정동 49번지,17345,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29838086,127.4464097
이천시,송정3통,28,경기도 이천시 증신로325번길 124,경기도 이천시 송정동 271-3번지,17344,031-638-5067,1990-05-15,이천시청,사회복지과,031-645-3553,,37.29940519,127.4325204
이천시,송정4통(현진에버빌1차A),31,,경기도 이천시 송정동 445번지 현진에버빌1차아파트,17353,031-631-6900,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28790652,127.4452092
이천시,송정5통(풍산A),23,,경기도 이천시 송정동 107-48번지 풍산아파트,17345,031-634-6210,1997-08-14,이천시청,사회복지과,031-645-3553,,37.29568756,127.4413751
이천시,송정6통(동양A),21,,경기도 이천시 송정동 322번지 동양아파트,17344,031-636-8169,2000-04-27,이천시청,사회복지과,031-645-3553,,37.2973526,127.4369862
이천시,송정8통(신일2차A),23,,경기도 이천시 송정동 311-1번지 이천송정동신일아파트,17344,031-633-9879,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29559944,127.4309875
이천시,송정9통(수림1차A),20,,경기도 이천시 송정동 428번지 수림1차아파트,17344,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29538391,127.4357456
이천시,수광1리,76,경기도 이천시 신둔면 경충대로3145번길 12-19,경기도 이천시 신둔면 수광리 284-3번지,17303,031-634-1990,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30768579,127.4015479
이천시,수광1리(풍전주택),27,,경기도 이천시 신둔면 수광리 152-1번지 풍전연립주택,17303,031-632-1386,2016-08-22,이천시청,사회복지과,031-645-3553,,37.30629765,127.4043831
이천시,수광2리,30,경기도 이천시 신둔면 경충대로3233번길 69,경기도 이천시 신둔면 수광리 642-5번지,17303,031-633-4897,2009-12-30,이천시청,사회복지과,031-645-3553,,37.3116021,127.3943829
이천시,수광3리,17,경기도 이천시 신둔면 원적로 83-9,경기도 이천시 신둔면 수광리 540-8번지,17303,031-633-4796,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31720932,127.4016095
이천시,수남리,28,경기도 이천시 신둔면 둔터로124번길 41,경기도 이천시 신둔면 수남리 102-5번지,17307,031-638-0896,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29465415,127.4050768
이천시,수산1리,30,경기도 이천시 설성면 진상미로924번길 175-5,경기도 이천시 설성면 수산리 274-8번지,17412,031-643-2484,2009-12-30,이천시청,사회복지과,031-645-3553,,37.14862405,127.5022647
이천시,수산2리,41,경기도 이천시 설성면 진상미로867번길 34-8,경기도 이천시 설성면 수산리 383-1번지,17412,031-642-2630,2009-12-30,이천시청,사회복지과,031-645-3553,,37.14039691,127.4981251
이천시,수산3리,22,경기도 이천시 설성면 대죽로 300,경기도 이천시 설성면 수산리 481-1번지,17412,031-642-2630,2009-12-30,이천시청,사회복지과,031-645-3553,,37.13676017,127.4929581
이천시,수정리,58,경기도 이천시 부발읍 황무로1833번길 335-14,경기도 이천시 부발읍 수정리 171-7번지,17405,031-632-8258,2009-12-30,이천시청,사회복지과,031-645-3553,,37.25602362,127.5300145
이천시,수하1리,36,경기도 이천시 신둔면 원적로322번길 139,경기도 이천시 신둔면 수하리 87-2번지,17301,031-634-7702,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31310008,127.4301843
이천시,수하2리(반석아르미 A),27,,경기도 이천시 신둔면 수하리 825번지 신둔반석아르미아파트,17301,,2006-03-03,이천시청,사회복지과,031-645-3553,,37.31604187,127.4239061
이천시,신갈1리,57,경기도 이천시 모가면 사실로1012번길 20-22,경기도 이천시 모가면 신갈리 468번지,17406,031-633-9271,2009-12-30,이천시청,사회복지과,031-645-3553,,37.19816643,127.447073
이천시,신갈2리,57,경기도 이천시 모가면 사실로1023번길 7-6,경기도 이천시 모가면 신갈리 494번지,17406,031-633-9271,2006-03-17,이천시청,사회복지과,031-645-3553,,37.20050733,127.4475485
이천시,신대리,35,경기도 이천시 백사면 원적로568번길 204,경기도 이천시 백사면 신대리 360번지,17310,031-637-5137,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31990291,127.4591039
이천시,신원1리,50,경기도 이천시 부발읍 신대동로 32,경기도 이천시 부발읍 신원리 719-2번지,17318,031-636-0090,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29379856,127.5083766
이천시,신원2리,58,경기도 이천시 부발읍 중부대로1857번길 24-31,경기도 이천시 부발읍 신원리 120번지,17319,031-636-7159,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29297032,127.5145061
이천시,신원3리,58,경기도 이천시 부발읍 신원로 35-8,경기도 이천시 부발읍 신원리 561-106번지,17318,031-636-1192,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29349565,127.5054536
이천시,신원4리,36,경기도 이천시 부발읍 신원로 75-6,경기도 이천시 부발읍 신원리 658번지,17318,031-635-1795,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29774396,127.5065082
이천시,신추1리,37,경기도 이천시 율면 신추로 155-11,경기도 이천시 율면 신추리 606-2번지,17424,031-641-8423,2009-12-30,이천시청,사회복지과,031-645-3553,,37.09441,127.5248999
이천시,신추2리,25,경기도 이천시 율면 신추로95번길 24,경기도 이천시 율면 신추리 403-4번지,17424,031-641-8424,2009-12-30,이천시청,사회복지과,031-645-3553,,37.09209823,127.5301255
이천시,신추3리,49,경기도 이천시 율면 신추로51번길 171,경기도 이천시 율면 신추리 721-5번지,17424,031-641-8200,2009-12-30,이천시청,사회복지과,031-645-3553,,37.08668811,127.5289633
